id,session,datetime,value
1437,15,2025-09-17 14:56:23.170677,t
1438,15,2025-09-17 14:56:24.24713,f
1439,15,2025-09-17 14:56:27.914962,t
1440,15,2025-09-17 14:56:28.983129,f
1441,15,2025-09-17 14:56:32.567535,t
1442,15,2025-09-17 14:56:33.719007,f
1443,15,2025-09-17 14:56:36.97139,t
1444,15,2025-09-17 14:56:38.15099,f
1445,15,2025-09-17 14:56:41.431392,t
1446,15,2025-09-17 14:56:42.615573,f
1447,15,2025-09-17 14:56:48.891282,t
1448,15,2025-09-17 14:56:50.058223,f
1449,15,2025-09-17 14:56:53.340064,t
1450,15,2025-09-17 14:56:54.423816,f
1451,15,2025-09-17 14:57:00.019125,t
1452,15,2025-09-17 14:57:01.183781,f
1453,15,2025-09-17 14:57:05.271109,t
1454,15,2025-09-17 14:57:07.370308,f
1455,15,2025-09-17 14:57:12.346754,t
1456,15,2025-09-17 14:57:13.426267,f
1457,15,2025-09-17 14:57:18.095776,t
1458,15,2025-09-17 14:57:19.159666,f
1459,15,2025-09-17 14:57:22.518916,t
1460,15,2025-09-17 14:57:23.581901,f
1461,15,2025-09-17 14:57:26.95944,t
1462,15,2025-09-17 14:57:28.147059,f
1463,15,2025-09-17 14:57:32.230993,t
1464,15,2025-09-17 14:57:33.403258,f
1465,15,2025-09-17 14:57:36.691524,t
1466,15,2025-09-17 14:57:37.779181,f
1467,15,2025-09-17 14:57:42.663637,t
1468,15,2025-09-17 14:57:43.856132,f
1469,15,2025-09-17 14:57:47.044246,t
1470,15,2025-09-17 14:57:48.205971,f
1471,15,2025-09-17 14:57:52.290364,t
1472,15,2025-09-17 14:57:53.459794,f
1473,15,2025-09-17 14:57:56.668615,t
1474,15,2025-09-17 14:57:57.760854,f
1475,15,2025-09-17 14:58:02.05004,t
1476,15,2025-09-17 14:58:03.106198,f
1477,15,2025-09-17 14:58:06.995164,t
1478,15,2025-09-17 14:58:08.171066,f
1479,15,2025-09-17 14:58:12.670141,t
1480,15,2025-09-17 14:58:13.76293,f
1481,15,2025-09-17 14:58:17.047615,t
1482,15,2025-09-17 14:58:18.227323,f
1483,15,2025-09-17 14:58:21.716971,t
1484,15,2025-09-17 14:58:22.819597,f
1485,15,2025-09-17 14:58:27.515567,t
1486,15,2025-09-17 14:58:28.587942,f
1487,15,2025-09-17 14:58:33.867576,t
1488,15,2025-09-17 14:58:34.972138,f
1489,15,2025-09-17 14:58:39.362779,t
1490,15,2025-09-17 14:58:40.45978,f
1491,15,2025-09-17 14:58:45.447578,t
1492,15,2025-09-17 14:58:46.622253,f
1493,15,2025-09-17 14:58:50.33312,t
1494,15,2025-09-17 14:58:51.499398,f
1495,15,2025-09-17 14:58:59.508313,t
1496,15,2025-09-17 14:59:00.591696,f
1497,15,2025-09-17 14:59:05.179831,t
1498,15,2025-09-17 14:59:06.251678,f
1499,15,2025-09-17 14:59:09.544255,t
1500,15,2025-09-17 14:59:10.712433,f
1501,15,2025-09-17 14:59:19.100083,t
1502,15,2025-09-17 14:59:20.28032,f
1503,15,2025-09-17 14:59:23.564034,t
1504,15,2025-09-17 14:59:24.64215,f
1505,15,2025-09-17 14:59:31.53089,t
1506,15,2025-09-17 14:59:32.610754,f
1507,15,2025-09-17 14:59:36.084752,t
1508,15,2025-09-17 14:59:37.155329,f
1509,15,2025-09-17 14:59:41.134564,t
1510,15,2025-09-17 14:59:42.218103,f
1511,15,2025-09-17 14:59:46.191463,t
1512,15,2025-09-17 14:59:47.258038,f
1513,15,2025-09-17 14:59:51.434932,t
1514,15,2025-09-17 14:59:52.640033,f
1515,15,2025-09-17 14:59:56.123668,t
1516,15,2025-09-17 14:59:57.203388,f
1517,15,2025-09-17 15:00:01.172913,t
1518,15,2025-09-17 15:00:02.239553,f
1519,15,2025-09-17 15:00:06.127282,t
1520,15,2025-09-17 15:00:07.303121,f
1521,15,2025-09-17 15:00:10.597196,t
1522,15,2025-09-17 15:00:11.754357,f
1523,15,2025-09-17 15:00:15.327365,t
1524,15,2025-09-17 15:00:16.526674,f
1525,15,2025-09-17 15:00:19.811027,t
1526,15,2025-09-17 15:00:20.887121,f
1527,15,2025-09-17 15:00:24.662533,t
1528,15,2025-09-17 15:00:25.723256,f
1529,15,2025-09-17 15:00:29.441977,t
1530,15,2025-09-17 15:00:30.51523,f
1531,15,2025-09-17 15:00:36.218773,t
1532,15,2025-09-17 15:00:37.295513,f
1533,15,2025-09-17 15:00:42.071459,t
1534,15,2025-09-17 15:00:43.159833,f
1535,15,2025-09-17 15:00:46.635537,t
1536,15,2025-09-17 15:00:47.803501,f
1537,15,2025-09-17 15:00:51.093082,t
1538,15,2025-09-17 15:00:52.171755,f
1539,15,2025-09-17 15:00:58.156629,t
1540,15,2025-09-17 15:00:59.350991,f
1541,15,2025-09-17 15:01:05.031555,t
1542,15,2025-09-17 15:01:06.130507,f
1543,15,2025-09-17 15:01:09.427058,t
1544,15,2025-09-17 15:01:10.495921,f
1545,15,2025-09-17 15:01:13.867679,t
1546,15,2025-09-17 15:01:15.078049,f
1547,15,2025-09-17 15:01:18.25688,t
1548,15,2025-09-17 15:01:19.427223,f
1549,15,2025-09-17 15:01:24.520666,t
1550,15,2025-09-17 15:01:25.607691,f
1551,15,2025-09-17 15:01:28.894034,t
1552,15,2025-09-17 15:01:30.074461,f
1553,15,2025-09-17 15:01:35.27765,t
1554,15,2025-09-17 15:01:36.356356,f
1555,15,2025-09-17 15:01:39.644901,t
1556,15,2025-09-17 15:01:40.841313,f
1557,15,2025-09-17 15:01:44.217285,t
1558,15,2025-09-17 15:01:45.381181,f
1559,15,2025-09-17 15:01:49.655352,t
1560,15,2025-09-17 15:01:50.733968,f
1561,15,2025-09-17 15:01:54.112774,t
1562,15,2025-09-17 15:01:55.284169,f
1563,15,2025-09-17 15:01:59.676738,t
1564,15,2025-09-17 15:02:00.751326,f
1565,15,2025-09-17 15:02:04.434951,t
1566,15,2025-09-17 15:02:05.512081,f
1567,15,2025-09-17 15:02:09.237324,t
1568,15,2025-09-17 15:02:10.323211,f
1569,15,2025-09-17 15:02:13.703249,t
1570,15,2025-09-17 15:02:14.787616,f
1571,15,2025-09-17 15:02:18.071692,t
1572,15,2025-09-17 15:02:19.153707,f
1573,15,2025-09-17 15:02:24.843251,t
1574,15,2025-09-17 15:02:25.931697,f
1575,15,2025-09-17 15:02:29.73244,t
1576,15,2025-09-17 15:02:30.807981,f
1577,15,2025-09-17 15:02:34.826392,t
1578,15,2025-09-17 15:02:35.904023,f
1579,15,2025-09-17 15:02:40.105659,t
1580,15,2025-09-17 15:02:41.18974,f
1581,15,2025-09-17 15:02:44.493971,t
1582,15,2025-09-17 15:02:45.67243,f
1583,15,2025-09-17 15:02:48.87935,t
1584,15,2025-09-17 15:02:50.0665,f
1585,15,2025-09-17 15:02:55.055951,t
1586,15,2025-09-17 15:02:56.248778,f
1587,15,2025-09-17 15:03:00.442218,t
1588,15,2025-09-17 15:03:01.617377,f
1589,15,2025-09-17 15:03:05.310289,t
1590,15,2025-09-17 15:03:06.408984,f
1591,15,2025-09-17 15:03:10.102735,t
1592,15,2025-09-17 15:03:11.296764,f
1593,15,2025-09-17 15:03:16.59308,t
1594,15,2025-09-17 15:03:17.778257,f
1595,15,2025-09-17 15:03:21.04998,t
1596,15,2025-09-17 15:03:22.121682,f
1597,15,2025-09-17 15:03:26.81487,t
1598,15,2025-09-17 15:03:27.901037,f
1599,15,2025-09-17 15:03:32.612309,t
1600,15,2025-09-17 15:03:33.67793,f
1601,15,2025-09-17 15:03:37.765286,t
1602,15,2025-09-17 15:03:38.845723,f
1603,15,2025-09-17 15:03:42.7277,t
1604,15,2025-09-17 15:03:43.814715,f
1605,15,2025-09-17 15:03:47.416242,t
1606,15,2025-09-17 15:03:48.535378,f
1607,15,2025-09-17 15:03:52.928962,t
1608,15,2025-09-17 15:03:54.014705,f
1609,15,2025-09-17 15:03:57.702803,t
1610,15,2025-09-17 15:03:58.785386,f
1611,15,2025-09-17 15:04:02.464671,t
1612,15,2025-09-17 15:04:03.545847,f
1613,15,2025-09-17 15:04:07.426307,t
1614,15,2025-09-17 15:04:08.510969,f
1615,15,2025-09-17 15:04:12.589857,t
1616,15,2025-09-17 15:04:13.674018,f
1617,15,2025-09-17 15:04:17.456649,t
1618,15,2025-09-17 15:04:18.631794,f
1619,15,2025-09-17 15:04:21.954031,t
1620,15,2025-09-17 15:04:23.043083,f
1621,15,2025-09-17 15:04:26.725496,t
1622,15,2025-09-17 15:04:27.817057,f
1623,15,2025-09-17 15:04:31.308756,t
1624,15,2025-09-17 15:04:32.381896,f
1625,15,2025-09-17 15:04:37.075336,t
1626,15,2025-09-17 15:04:38.232453,f
1627,15,2025-09-17 15:04:41.622255,t
1628,15,2025-09-17 15:04:42.693679,f
1629,15,2025-09-17 15:04:47.890652,t
1630,15,2025-09-17 15:04:48.947263,f
1631,15,2025-09-17 15:04:53.430901,t
1632,15,2025-09-17 15:04:54.616642,f
1633,15,2025-09-17 15:05:00.110768,t
1634,15,2025-09-17 15:05:01.209621,f
1635,15,2025-09-17 15:05:04.691132,t
1636,15,2025-09-17 15:05:05.762563,f
1637,15,2025-09-17 15:05:09.598237,t
1638,15,2025-09-17 15:05:10.66728,f
1639,15,2025-09-17 15:05:14.357568,t
1640,15,2025-09-17 15:05:15.438924,f
1641,15,2025-09-17 15:05:19.318009,t
1642,15,2025-09-17 15:05:20.482345,f
1643,15,2025-09-17 15:05:24.673195,t
1644,15,2025-09-17 15:05:25.760241,f
1645,15,2025-09-17 15:05:29.446924,t
1646,15,2025-09-17 15:05:30.528225,f
1647,15,2025-09-17 15:05:35.416399,t
1648,15,2025-09-17 15:05:36.579531,f
1649,15,2025-09-17 15:05:45.377081,t
1650,15,2025-09-17 15:05:46.448338,f
1651,15,2025-09-17 15:05:50.316059,t
1652,15,2025-09-17 15:05:51.505234,f
1653,15,2025-09-17 15:05:54.800211,t
1654,15,2025-09-17 15:05:55.98988,f
1655,15,2025-09-17 15:05:59.494063,t
1656,15,2025-09-17 15:06:00.617977,f
1657,15,2025-09-17 15:06:04.128834,t
1658,15,2025-09-17 15:06:05.309853,f
1659,15,2025-09-17 15:06:08.710469,t
1660,15,2025-09-17 15:06:09.798358,f
1661,15,2025-09-17 15:06:13.083051,t
1662,15,2025-09-17 15:06:14.247549,f
1663,15,2025-09-17 15:06:17.522873,t
1664,15,2025-09-17 15:06:18.603512,f
1665,16,2025-09-17 15:07:18.907221,t
1666,16,2025-09-17 15:07:20.079271,f
1667,16,2025-09-17 15:07:23.47006,t
1668,16,2025-09-17 15:07:24.664334,f
1669,16,2025-09-17 15:07:28.434424,t
1670,16,2025-09-17 15:07:29.551915,f
1671,16,2025-09-17 15:07:33.73822,t
1672,16,2025-09-17 15:07:34.91535,f
1673,16,2025-09-17 15:07:38.194018,t
1674,16,2025-09-17 15:07:39.371344,f
1675,16,2025-09-17 15:07:43.856037,t
1676,16,2025-09-17 15:07:44.931154,f
1677,16,2025-09-17 15:07:48.819644,t
1678,16,2025-09-17 15:07:49.911476,f
1679,16,2025-09-17 15:07:53.190989,t
1680,16,2025-09-17 15:07:54.263038,f
1681,16,2025-09-17 15:07:59.161436,t
1682,16,2025-09-17 15:08:00.339508,f
1683,16,2025-09-17 15:08:03.623155,t
1684,16,2025-09-17 15:08:04.717821,f
1685,16,2025-09-17 15:08:08.083723,t
1686,16,2025-09-17 15:08:09.247957,f
1687,16,2025-09-17 15:08:13.939108,t
1688,16,2025-09-17 15:08:15.124653,f
1689,16,2025-09-17 15:08:18.411423,t
1690,16,2025-09-17 15:08:19.574367,f
1691,16,2025-09-17 15:08:23.948152,t
1692,16,2025-09-17 15:08:25.127464,f
1693,16,2025-09-17 15:08:28.523895,t
1694,16,2025-09-17 15:08:29.704059,f
1695,16,2025-09-17 15:08:32.888354,t
1696,16,2025-09-17 15:08:34.080522,f
1697,16,2025-09-17 15:08:38.380086,t
1698,16,2025-09-17 15:08:39.468214,f
1699,16,2025-09-17 15:08:43.562721,t
1700,16,2025-09-17 15:08:44.734785,f
1701,16,2025-09-17 15:08:50.323741,t
1702,16,2025-09-17 15:08:51.486586,f
1703,16,2025-09-17 15:08:54.89652,t
1704,16,2025-09-17 15:08:55.972465,f
1705,16,2025-09-17 15:08:59.85243,t
1706,16,2025-09-17 15:09:01.228308,f
1707,16,2025-09-17 15:09:05.870961,t
1708,16,2025-09-17 15:09:06.762699,f
1709,16,2025-09-17 15:09:11.867792,t
1710,16,2025-09-17 15:09:13.044334,f
1711,16,2025-09-17 15:09:16.31262,t
1712,16,2025-09-17 15:09:17.48475,f
1713,16,2025-09-17 15:09:23.448478,t
1714,16,2025-09-17 15:09:24.62048,f
1715,16,2025-09-17 15:09:30.704084,t
1716,16,2025-09-17 15:09:31.875102,f
1717,16,2025-09-17 15:09:37.176877,t
1718,16,2025-09-17 15:09:38.252222,f
1719,16,2025-09-17 15:09:42.737041,t
1720,16,2025-09-17 15:09:43.82006,f
1721,16,2025-09-17 15:09:48.900282,t
1722,16,2025-09-17 15:09:50.996324,f
1723,16,2025-09-17 15:09:54.068198,t
1724,16,2025-09-17 15:09:55.128178,f
1725,16,2025-09-17 15:09:58.908091,t
1726,16,2025-09-17 15:10:00.079621,f
1727,16,2025-09-17 15:10:03.67173,t
1728,16,2025-09-17 15:10:04.740302,f
1729,16,2025-09-17 15:10:10.324527,t
1730,16,2025-09-17 15:10:11.492463,f
1731,16,2025-09-17 15:10:16.204455,t
1732,16,2025-09-17 15:10:17.097983,f
1733,16,2025-09-17 15:10:20.873389,t
1734,16,2025-09-17 15:10:22.047342,f
1735,16,2025-09-17 15:10:25.640722,t
1736,16,2025-09-17 15:10:26.724015,f
1737,16,2025-09-17 15:10:32.42317,t
1738,16,2025-09-17 15:10:33.504695,f
1739,16,2025-09-17 15:10:38.487807,t
1740,16,2025-09-17 15:10:39.692068,f
1741,16,2025-09-17 15:10:44.900197,t
1742,16,2025-09-17 15:10:45.991782,f
1743,16,2025-09-17 15:10:50.649037,t
1744,16,2025-09-17 15:10:51.820276,f
1745,16,2025-09-17 15:10:55.490376,t
1746,16,2025-09-17 15:10:56.581892,f
1747,16,2025-09-17 15:10:59.857958,t
1748,16,2025-09-17 15:11:01.044515,f
1749,16,2025-09-17 15:11:05.652354,t
1750,16,2025-09-17 15:11:06.727286,f
1751,16,2025-09-17 15:11:10.416361,t
1752,16,2025-09-17 15:11:11.577661,f
1753,16,2025-09-17 15:11:15.191822,t
1754,16,2025-09-17 15:11:16.070505,f
1755,16,2025-09-17 15:11:20.052806,t
1756,16,2025-09-17 15:11:21.269463,f
1757,16,2025-09-17 15:11:27.057167,t
1758,16,2025-09-17 15:11:28.236539,f
1759,16,2025-09-17 15:11:31.628613,t
1760,16,2025-09-17 15:11:32.812883,f
1761,16,2025-09-17 15:11:37.037815,t
1762,16,2025-09-17 15:11:38.105028,f
1763,16,2025-09-17 15:11:41.486978,t
1764,16,2025-09-17 15:11:42.654567,f
1765,16,2025-09-17 15:11:46.239277,t
1766,16,2025-09-17 15:11:47.4157,f
1767,16,2025-09-17 15:11:50.891893,t
1768,16,2025-09-17 15:11:51.952228,f
1769,16,2025-09-17 15:11:55.429831,t
1770,16,2025-09-17 15:11:56.6003,f
1771,16,2025-09-17 15:12:00.186751,t
1772,16,2025-09-17 15:12:01.34816,f
1773,16,2025-09-17 15:12:06.320325,t
1774,16,2025-09-17 15:12:07.496143,f
1775,16,2025-09-17 15:12:10.777459,t
1776,16,2025-09-17 15:12:11.839667,f
1777,16,2025-09-17 15:12:15.624901,t
1778,16,2025-09-17 15:12:16.701582,f
1779,16,2025-09-17 15:12:20.266761,t
1780,16,2025-09-17 15:12:21.451819,f
1781,16,2025-09-17 15:12:24.76732,t
1782,16,2025-09-17 15:12:25.858654,f
1783,16,2025-09-17 15:12:29.542732,t
1784,16,2025-09-17 15:12:30.726976,f
1785,16,2025-09-17 15:12:36.211043,t
1786,16,2025-09-17 15:12:37.400907,f
1787,16,2025-09-17 15:12:45.833983,t
1788,16,2025-09-17 15:12:46.916568,f
1789,16,2025-09-17 15:12:50.608114,t
1790,16,2025-09-17 15:12:51.689422,f
1791,16,2025-09-17 15:12:55.770204,t
1792,16,2025-09-17 15:12:56.953637,f
1793,16,2025-09-17 15:13:00.726912,t
1794,16,2025-09-17 15:13:01.903421,f
1795,16,2025-09-17 15:13:06.411454,t
1796,16,2025-09-17 15:13:07.490072,f
1797,16,2025-09-17 15:13:11.591822,t
1798,16,2025-09-17 15:13:12.680814,f
1799,16,2025-09-17 15:13:18.092427,t
1800,16,2025-09-17 15:13:19.182192,f
1801,16,2025-09-17 15:13:22.974983,t
1802,16,2025-09-17 15:13:24.059758,f
1803,16,2025-09-17 15:13:27.530986,t
1804,16,2025-09-17 15:13:28.594665,f
1805,16,2025-09-17 15:13:33.090947,t
1806,16,2025-09-17 15:13:34.178102,f
1807,16,2025-09-17 15:13:37.677562,t
1808,16,2025-09-17 15:13:38.868194,f
1809,16,2025-09-17 15:13:44.567371,t
1810,16,2025-09-17 15:13:45.443671,f
1811,16,2025-09-17 15:13:48.939435,t
1812,16,2025-09-17 15:13:50.031306,f
1813,16,2025-09-17 15:13:53.430607,t
1814,16,2025-09-17 15:13:54.52331,f
1815,16,2025-09-17 15:13:58.502349,t
1816,16,2025-09-17 15:13:59.697365,f
1817,16,2025-09-17 15:14:03.189184,t
1818,16,2025-09-17 15:14:04.264578,f
1819,16,2025-09-17 15:14:10.35131,t
1820,16,2025-09-17 15:14:11.41159,f
1821,16,2025-09-17 15:14:15.597902,t
1822,16,2025-09-17 15:14:16.697507,f
1823,16,2025-09-17 15:14:20.169643,t
1824,16,2025-09-17 15:14:21.24612,f
1825,16,2025-09-17 15:14:26.137021,t
1826,16,2025-09-17 15:14:27.208824,f
1827,16,2025-09-17 15:14:30.625872,t
1828,16,2025-09-17 15:14:32.179712,f
1829,16,2025-09-17 15:14:35.078983,t
1830,16,2025-09-17 15:14:36.147999,f
1831,16,2025-09-17 15:14:40.356159,t
1832,16,2025-09-17 15:14:41.460405,f
1833,16,2025-09-17 15:14:45.255584,t
1834,16,2025-09-17 15:14:46.357683,f
1835,16,2025-09-17 15:14:50.932511,t
1836,16,2025-09-17 15:14:52.122885,f
1837,16,2025-09-17 15:14:56.498246,t
1838,16,2025-09-17 15:14:57.664346,f
1839,16,2025-09-17 15:15:01.345434,t
1840,16,2025-09-17 15:15:02.449095,f
1841,16,2025-09-17 15:15:06.128965,t
1842,16,2025-09-17 15:15:07.201073,f
1843,16,2025-09-17 15:15:28.631606,t
1844,16,2025-09-17 15:15:29.708488,f
1845,16,2025-09-17 15:15:33.495985,t
1846,16,2025-09-17 15:15:34.671436,f
1847,16,2025-09-17 15:15:39.415201,t
1848,16,2025-09-17 15:15:40.490573,f
1849,16,2025-09-17 15:15:43.999161,t
1850,16,2025-09-17 15:15:45.075951,f
1851,16,2025-09-17 15:15:48.772523,t
1852,16,2025-09-17 15:15:49.850802,f
1853,16,2025-09-17 15:15:53.930728,t
1854,16,2025-09-17 15:15:55.133689,f
1855,16,2025-09-17 15:15:59.911501,t
1856,16,2025-09-17 15:16:00.980216,f
1857,16,2025-09-17 15:16:05.664805,t
1858,16,2025-09-17 15:16:06.732066,f
1859,16,2025-09-17 15:16:10.121585,t
1860,16,2025-09-17 15:16:11.300009,f
1861,16,2025-09-17 15:16:14.871208,t
1862,16,2025-09-17 15:16:15.942394,f
1863,16,2025-09-17 15:16:19.229807,t
1864,16,2025-09-17 15:16:20.433959,f
1865,16,2025-09-17 15:16:24.114645,t
1866,16,2025-09-17 15:16:25.297886,f
1867,16,2025-09-17 15:16:29.124687,t
1868,16,2025-09-17 15:16:30.184829,f
1869,16,2025-09-17 15:16:33.859901,t
1870,16,2025-09-17 15:16:35.046581,f
1871,16,2025-09-17 15:16:42.030478,t
1872,16,2025-09-17 15:16:43.116822,f
1873,16,2025-09-17 15:16:46.98724,t
1874,16,2025-09-17 15:16:48.160545,f
1875,16,2025-09-17 15:16:53.341192,t
1876,16,2025-09-17 15:16:54.521319,f
1877,16,2025-09-17 15:16:58.821569,t
1878,16,2025-09-17 15:16:59.896553,f
1879,16,2025-09-17 15:17:05.320973,t
1880,16,2025-09-17 15:17:06.128984,f
1881,16,2025-09-17 15:17:10.41201,t
1882,16,2025-09-17 15:17:11.484429,f
1883,16,2025-09-17 15:17:14.767687,t
1884,16,2025-09-17 15:17:15.956866,f
1885,16,2025-09-17 15:17:19.335902,t
1886,16,2025-09-17 15:17:20.51209,f
1887,16,2025-09-17 15:17:23.780398,t
1888,16,2025-09-17 15:17:24.968413,f
1889,16,2025-09-17 15:17:28.256199,t
1890,16,2025-09-17 15:17:29.335272,f
1891,16,2025-09-17 15:17:33.734804,t
1892,16,2025-09-17 15:17:34.803579,f
1893,16,2025-09-17 15:17:38.791812,t
1894,16,2025-09-17 15:17:39.871632,f
1895,16,2025-09-17 15:17:45.653976,t
1896,16,2025-09-17 15:17:46.838722,f
1897,16,2025-09-17 15:17:50.33529,t
1898,16,2025-09-17 15:17:51.405349,f
1899,16,2025-09-17 15:17:54.890474,t
1900,16,2025-09-17 15:17:56.092191,f
1901,16,2025-09-17 15:17:59.270682,t
1902,16,2025-09-17 15:18:00.447436,f
1903,16,2025-09-17 15:18:03.838362,t
1904,16,2025-09-17 15:18:04.915428,f
1905,16,2025-09-17 15:18:08.288037,t
1906,16,2025-09-17 15:18:09.380571,f
1907,16,2025-09-17 15:18:13.055871,t
1908,16,2025-09-17 15:18:14.160757,f
1909,16,2025-09-17 15:18:17.448133,t
1910,16,2025-09-17 15:18:18.530145,f
1911,16,2025-09-17 15:18:22.22358,t
1912,16,2025-09-17 15:18:23.316444,f
1913,16,2025-09-17 15:18:27.187716,t
1914,16,2025-09-17 15:18:28.248612,f
1915,16,2025-09-17 15:18:32.022189,t
1916,16,2025-09-17 15:18:33.12487,f
1917,16,2025-09-17 15:18:36.601159,t
1918,16,2025-09-17 15:18:37.77303,f
1919,16,2025-09-17 15:18:41.653695,t
1920,16,2025-09-17 15:18:42.724951,f
1921,16,2025-09-17 15:18:46.317026,t
1922,16,2025-09-17 15:18:47.494207,f
1923,16,2025-09-17 15:18:52.26537,t
1924,16,2025-09-17 15:18:53.453393,f
1925,16,2025-09-17 15:18:56.843455,t
1926,16,2025-09-17 15:18:57.92534,f
1927,16,2025-09-17 15:19:01.33051,t
1928,16,2025-09-17 15:19:02.422117,f
1929,16,2025-09-17 15:19:05.805709,t
1930,16,2025-09-17 15:19:06.990433,f
1931,16,2025-09-17 15:19:10.992637,t
1932,16,2025-09-17 15:19:12.082443,f
1933,16,2025-09-17 15:19:15.878252,t
1934,16,2025-09-17 15:19:16.973378,f
1935,16,2025-09-17 15:19:20.604453,t
1936,16,2025-09-17 15:19:21.682507,f
1937,16,2025-09-17 15:19:24.903757,t
1938,16,2025-09-17 15:19:25.986695,f
1939,16,2025-09-17 15:19:33.864643,t
1940,16,2025-09-17 15:19:35.038612,f
1941,16,2025-09-17 15:19:39.815673,t
1942,16,2025-09-17 15:19:40.991792,f
1943,16,2025-09-17 15:19:44.472295,t
1944,16,2025-09-17 15:19:45.551924,f
1945,16,2025-09-17 15:19:48.820845,t
1946,16,2025-09-17 15:19:50.004665,f
1947,16,2025-09-17 15:19:54.095745,t
1948,16,2025-09-17 15:19:55.155136,f
1949,16,2025-09-17 15:19:59.438639,t
1950,16,2025-09-17 15:20:00.606491,f
1951,16,2025-09-17 15:20:05.18849,t
1952,16,2025-09-17 15:20:06.26465,f
1953,16,2025-09-17 15:20:10.733647,t
1954,16,2025-09-17 15:20:11.917052,f
1955,16,2025-09-17 15:20:15.908879,t
1956,16,2025-09-17 15:20:17.076264,f
1957,16,2025-09-17 15:20:22.056632,t
1958,16,2025-09-17 15:20:23.215777,f
1959,16,2025-09-17 15:20:27.692679,t
1960,16,2025-09-17 15:20:28.80449,f
1961,17,2025-09-17 15:22:10.806084,t
1962,17,2025-09-17 15:22:11.887825,f
1963,17,2025-09-17 15:22:16.463731,t
1964,17,2025-09-17 15:22:17.630568,f
1965,17,2025-09-17 15:22:22.933351,t
1966,17,2025-09-17 15:22:23.999932,f
1967,17,2025-09-17 15:22:27.420653,t
1968,17,2025-09-17 15:22:28.498986,f
1969,17,2025-09-17 15:22:31.986973,t
1970,17,2025-09-17 15:22:33.176916,f
1971,17,2025-09-17 15:22:37.277556,t
1972,17,2025-09-17 15:22:38.357001,f
1973,17,2025-09-17 15:22:41.7529,t
1974,17,2025-09-17 15:22:42.822317,f
1975,17,2025-09-17 15:22:47.101909,t
1976,17,2025-09-17 15:22:48.267948,f
1977,17,2025-09-17 15:22:52.748308,t
1978,17,2025-09-17 15:22:53.830529,f
1979,17,2025-09-17 15:22:58.60783,t
1980,17,2025-09-17 15:22:59.683891,f
1981,17,2025-09-17 15:23:06.382728,t
1982,17,2025-09-17 15:23:07.500107,f
1983,17,2025-09-17 15:23:10.794912,t
1984,17,2025-09-17 15:23:11.970341,f
1985,17,2025-09-17 15:23:15.95518,t
1986,17,2025-09-17 15:23:17.131151,f
1987,17,2025-09-17 15:23:21.011057,t
1988,17,2025-09-17 15:23:22.084203,f
1989,17,2025-09-17 15:23:25.768336,t
1990,17,2025-09-17 15:23:26.851842,f
1991,17,2025-09-17 15:23:32.076013,t
1992,17,2025-09-17 15:23:33.1745,f
1993,17,2025-09-17 15:23:36.672223,t
1994,17,2025-09-17 15:23:37.85846,f
1995,17,2025-09-17 15:23:42.734819,t
1996,17,2025-09-17 15:23:43.809692,f
1997,17,2025-09-17 15:23:47.228763,t
1998,17,2025-09-17 15:23:48.31103,f
1999,17,2025-09-17 15:23:52.188726,t
2000,17,2025-09-17 15:23:53.27956,f
2001,17,2025-09-17 15:23:57.355365,t
2002,17,2025-09-17 15:23:58.535303,f
2003,17,2025-09-17 15:24:02.508522,t
2004,17,2025-09-17 15:24:03.727008,f
2005,17,2025-09-17 15:24:07.002381,t
2006,17,2025-09-17 15:24:08.184165,f
2007,17,2025-09-17 15:24:12.274852,t
2008,17,2025-09-17 15:24:13.332669,f
2009,17,2025-09-17 15:24:18.511976,t
2010,17,2025-09-17 15:24:19.694923,f
2011,17,2025-09-17 15:24:22.975167,t
2012,17,2025-09-17 15:24:24.053824,f
2013,17,2025-09-17 15:24:28.426293,t
2014,17,2025-09-17 15:24:29.525992,f
2015,17,2025-09-17 15:24:32.800677,t
2016,17,2025-09-17 15:24:33.988288,f
2017,17,2025-09-17 15:24:37.390519,t
2018,17,2025-09-17 15:24:38.453651,f
2019,17,2025-09-17 15:24:43.642962,t
2020,17,2025-09-17 15:24:44.74349,f
2021,17,2025-09-17 15:24:48.523493,t
2022,17,2025-09-17 15:24:49.619854,f
2023,17,2025-09-17 15:24:52.910342,t
2024,17,2025-09-17 15:24:54.101206,f
2025,17,2025-09-17 15:24:57.508036,t
2026,17,2025-09-17 15:24:58.577802,f
2027,17,2025-09-17 15:25:01.959462,t
2028,17,2025-09-17 15:25:03.131852,f
2029,17,2025-09-17 15:25:06.53689,t
2030,17,2025-09-17 15:25:07.73251,f
2031,17,2025-09-17 15:25:22.032243,t
2032,17,2025-09-17 15:25:23.115541,f
2033,17,2025-09-17 15:25:27.899516,t
2034,17,2025-09-17 15:25:28.979663,f
2035,17,2025-09-17 15:25:34.77417,t
2036,17,2025-09-17 15:25:35.855917,f
2037,17,2025-09-17 15:25:42.355867,t
2038,17,2025-09-17 15:25:43.432675,f
2039,17,2025-09-17 15:25:47.850113,t
2040,17,2025-09-17 15:25:48.923805,f
2041,17,2025-09-17 15:25:52.58863,t
2042,17,2025-09-17 15:25:53.650723,f
2043,17,2025-09-17 15:25:57.150033,t
2044,17,2025-09-17 15:25:58.234727,f
